date,hawkish_dovish_score,uncertainty,forward_guidance_strength,topic_inflation,topic_growth,topic_financial_stability,topic_labor_market,topic_international,stocks_diffusion_index,bonds_diffusion_index,currency_diffusion_index,speech_count
2022-09-28,0.0,25.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,50.0,50.0,2
2022-09-29,0.0,25.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,50.0,50.0,0
2022-09-30,40.0,50.0,35.0,45.0,40.0,75.0,20.0,40.0,25.0,75.0,75.0,2
2022-10-01,40.0,50.0,35.0,45.0,40.0,75.0,20.0,40.0,25.0,75.0,75.0,0
2022-10-02,40.0,50.0,35.0,45.0,40.0,75.0,20.0,40.0,25.0,75.0,75.0,0
2022-10-03,75.0,30.0,50.0,100.0,70.0,40.0,60.0,50.0,0.0,100.0,100.0,1
2022-10-04,50.0,60.0,50.0,80.0,60.0,30.0,70.0,10.0,0.0,100.0,100.0,1
2022-10-05,50.0,60.0,50.0,80.0,60.0,30.0,70.0,10.0,0.0,100.0,100.0,0
2022-10-06,80.0,45.0,70.0,100.0,50.0,35.0,70.0,30.0,0.0,100.0,100.0,2
2022-10-07,80.0,45.0,70.0,100.0,50.0,35.0,70.0,30.0,0.0,100.0,100.0,0
2022-10-08,80.0,45.0,70.0,100.0,50.0,35.0,70.0,30.0,0.0,100.0,100.0,0
2022-10-09,80.0,45.0,70.0,100.0,50.0,35.0,70.0,30.0,0.0,100.0,100.0,0
2022-10-10,70.0,60.0,50.0,90.0,70.0,60.0,50.0,40.0,0.0,100.0,100.0,1
2022-10-11,70.0,60.0,50.0,90.0,70.0,60.0,50.0,40.0,0.0,100.0,100.0,0
2022-10-12,37.5,70.0,45.0,45.0,25.0,55.0,20.0,5.0,25.0,75.0,75.0,2
2022-10-13,37.5,70.0,45.0,45.0,25.0,55.0,20.0,5.0,25.0,75.0,75.0,0
2022-10-14,0.0,60.0,0.0,0.0,0.0,30.0,0.0,70.0,50.0,50.0,50.0,1
2022-10-15,0.0,60.0,0.0,0.0,0.0,30.0,0.0,70.0,50.0,50.0,50.0,0
2022-10-16,0.0,60.0,0.0,0.0,0.0,30.0,0.0,70.0,50.0,50.0,50.0,0
2022-10-17,0.0,60.0,0.0,0.0,0.0,30.0,0.0,70.0,50.0,50.0,50.0,0
2022-10-18,0.0,60.0,0.0,0.0,0.0,30.0,0.0,70.0,50.0,50.0,50.0,0
2022-10-19,0.0,60.0,0.0,0.0,0.0,30.0,0.0,70.0,50.0,50.0,50.0,0
2022-10-20,0.0,70.0,0.0,0.0,20.0,0.0,80.0,0.0,50.0,50.0,50.0,1
2022-10-21,0.0,20.0,0.0,0.0,30.0,0.0,80.0,0.0,50.0,50.0,50.0,1
2022-10-22,0.0,20.0,0.0,0.0,30.0,0.0,80.0,0.0,50.0,50.0,50.0,0
2022-10-23,0.0,20.0,0.0,0.0,30.0,0.0,80.0,0.0,50.0,50.0,50.0,0
2022-10-24,0.0,20.0,0.0,0.0,30.0,0.0,80.0,0.0,50.0,50.0,50.0,0
2022-10-25,0.0,20.0,0.0,0.0,30.0,0.0,80.0,0.0,50.0,50.0,50.0,0
2022-10-26,0.0,20.0,0.0,0.0,30.0,0.0,80.0,0.0,50.0,50.0,50.0,0
2022-10-27,0.0,50.0,0.0,0.0,0.0,60.0,0.0,0.0,50.0,50.0,50.0,1
2022-10-28,0.0,50.0,0.0,0.0,0.0,60.0,0.0,0.0,50.0,50.0,50.0,0
2022-10-29,0.0,50.0,0.0,0.0,0.0,60.0,0.0,0.0,50.0,50.0,50.0,0
2022-10-30,0.0,50.0,0.0,0.0,0.0,60.0,0.0,0.0,50.0,50.0,50.0,0
2022-10-31,0.0,50.0,0.0,0.0,0.0,60.0,0.0,0.0,50.0,50.0,50.0,0
2022-11-01,0.0,50.0,0.0,0.0,0.0,60.0,0.0,0.0,50.0,50.0,50.0,0
2022-11-02,0.0,50.0,0.0,0.0,0.0,60.0,0.0,0.0,50.0,50.0,50.0,0
2022-11-03,0.0,50.0,0.0,0.0,0.0,60.0,0.0,0.0,50.0,50.0,50.0,0
2022-11-04,0.0,60.0,20.0,0.0,20.0,70.0,0.0,60.0,50.0,50.0,50.0,1
2022-11-05,0.0,60.0,20.0,0.0,20.0,70.0,0.0,60.0,50.0,50.0,50.0,0
2022-11-06,0.0,60.0,20.0,0.0,20.0,70.0,0.0,60.0,50.0,50.0,50.0,0
2022-11-07,0.0,60.0,20.0,0.0,20.0,70.0,0.0,60.0,50.0,50.0,50.0,0
2022-11-08,0.0,60.0,20.0,0.0,20.0,70.0,0.0,60.0,50.0,50.0,50.0,0
2022-11-09,20.0,70.0,50.0,90.0,30.0,20.0,10.0,10.0,50.0,0.0,100.0,1
2022-11-10,20.0,70.0,50.0,90.0,30.0,20.0,10.0,10.0,50.0,0.0,100.0,0
2022-11-11,20.0,70.0,50.0,90.0,30.0,20.0,10.0,10.0,50.0,0.0,100.0,0
2022-11-12,20.0,70.0,50.0,90.0,30.0,20.0,10.0,10.0,50.0,0.0,100.0,0
2022-11-13,20.0,70.0,50.0,90.0,30.0,20.0,10.0,10.0,50.0,0.0,100.0,0
2022-11-14,20.0,70.0,50.0,90.0,30.0,20.0,10.0,10.0,50.0,0.0,100.0,0
2022-11-15,0.0,70.0,30.0,50.0,50.0,80.0,10.0,60.0,50.0,50.0,50.0,1
2022-11-16,62.5,60.0,50.0,85.0,50.0,60.0,45.0,15.0,25.0,100.0,100.0,2
2022-11-17,10.0,30.0,15.0,35.0,25.0,40.0,30.0,0.0,50.0,75.0,50.0,2
2022-11-18,10.0,30.0,15.0,35.0,25.0,40.0,30.0,0.0,50.0,75.0,50.0,0
2022-11-19,10.0,30.0,15.0,35.0,25.0,40.0,30.0,0.0,50.0,75.0,50.0,0
2022-11-20,10.0,30.0,15.0,35.0,25.0,40.0,30.0,0.0,50.0,75.0,50.0,0
2022-11-21,10.0,30.0,15.0,35.0,25.0,40.0,30.0,0.0,50.0,75.0,50.0,0
2022-11-22,10.0,30.0,15.0,35.0,25.0,40.0,30.0,0.0,50.0,75.0,50.0,0
2022-11-23,10.0,30.0,15.0,35.0,25.0,40.0,30.0,0.0,50.0,75.0,50.0,0
2022-11-24,10.0,30.0,15.0,35.0,25.0,40.0,30.0,0.0,50.0,75.0,50.0,0
2022-11-25,10.0,30.0,15.0,35.0,25.0,40.0,30.0,0.0,50.0,75.0,50.0,0
2022-11-26,10.0,30.0,15.0,35.0,25.0,40.0,30.0,0.0,50.0,75.0,50.0,0
2022-11-27,10.0,30.0,15.0,35.0,25.0,40.0,30.0,0.0,50.0,75.0,50.0,0
2022-11-28,75.0,30.0,50.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,1
2022-11-29,75.0,30.0,50.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-11-30,75.0,60.0,50.0,95.0,70.0,30.0,70.0,20.0,0.0,100.0,100.0,2
2022-12-01,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,1
2022-12-02,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-03,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-04,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-05,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-06,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-07,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-08,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-09,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-10,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-11,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-12,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-13,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-14,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-15,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-16,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-17,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-18,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-19,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-20,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-21,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-22,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-23,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-24,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-25,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-26,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-27,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-28,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-29,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-30,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2022-12-31,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2023-01-01,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2023-01-02,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2023-01-03,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2023-01-04,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2023-01-05,0.0,70.0,50.0,0.0,20.0,80.0,0.0,10.0,50.0,0.0,50.0,0
2023-01-06,50.0,70.0,50.0,90.0,40.0,20.0,70.0,30.0,50.0,100.0,100.0,1
2023-01-07,50.0,70.0,50.0,90.0,40.0,20.0,70.0,30.0,50.0,100.0,100.0,0
2023-01-08,50.0,70.0,50.0,90.0,40.0,20.0,70.0,30.0,50.0,100.0,100.0,0
2023-01-09,50.0,70.0,50.0,90.0,40.0,20.0,70.0,30.0,50.0,100.0,100.0,0
2023-01-10,37.5,40.0,25.0,55.0,35.0,40.0,45.0,20.0,25.0,75.0,75.0,2
2023-01-11,37.5,40.0,25.0,55.0,35.0,40.0,45.0,20.0,25.0,75.0,75.0,0
2023-01-12,37.5,40.0,25.0,55.0,35.0,40.0,45.0,20.0,25.0,75.0,75.0,0
2023-01-13,37.5,40.0,25.0,55.0,35.0,40.0,45.0,20.0,25.0,75.0,75.0,0
2023-01-14,37.5,40.0,25.0,55.0,35.0,40.0,45.0,20.0,25.0,75.0,75.0,0
2023-01-15,37.5,40.0,25.0,55.0,35.0,40.0,45.0,20.0,25.0,75.0,75.0,0
2023-01-16,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1
2023-01-17,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2023-01-18,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2023-01-19,67.5,50.0,62.5,90.0,70.0,35.0,70.0,35.0,0.0,100.0,100.0,2
2023-01-20,70.0,40.0,60.0,90.0,70.0,20.0,80.0,10.0,0.0,100.0,100.0,1
2023-01-21,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,50.0,50.0,1
2023-01-22,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,50.0,50.0,0
2023-01-23,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,50.0,50.0,0
2023-01-24,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,50.0,50.0,0
2023-01-25,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,50.0,50.0,0
2023-01-26,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,50.0,50.0,0
2023-01-27,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,50.0,50.0,0
2023-01-28,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,50.0,50.0,0
2023-01-29,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,50.0,50.0,0
2023-01-30,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,50.0,50.0,0
2023-01-31,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,50.0,50.0,0
2023-02-01,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,50.0,50.0,0
2023-02-02,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,50.0,50.0,0
2023-02-03,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,50.0,50.0,0
2023-02-04,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,50.0,50.0,0
2023-02-05,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,50.0,50.0,0
2023-02-06,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,50.0,50.0,0
2023-02-07,0.0,50.0,0.0,0.0,30.0,70.0,20.0,0.0,50.0,50.0,50.0,1
2023-02-08,75.0,40.0,60.0,100.0,60.0,30.0,70.0,10.0,0.0,100.0,100.0,1
2023-02-09,75.0,40.0,60.0,100.0,60.0,30.0,70.0,10.0,0.0,100.0,100.0,0
2023-02-10,0.0,30.0,0.0,0.0,0.0,70.0,0.0,0.0,50.0,50.0,50.0,1
2023-02-11,0.0,30.0,0.0,0.0,0.0,70.0,0.0,0.0,50.0,50.0,50.0,0
2023-02-12,0.0,30.0,0.0,0.0,0.0,70.0,0.0,0.0,50.0,50.0,50.0,0
2023-02-13,75.0,80.0,50.0,90.0,40.0,60.0,70.0,30.0,0.0,100.0,100.0,1
2023-02-14,75.0,40.0,70.0,100.0,70.0,30.0,80.0,50.0,0.0,100.0,100.0,1
2023-02-15,0.0,30.0,0.0,0.0,0.0,80.0,0.0,20.0,50.0,50.0,50.0,1
2023-02-16,0.0,30.0,0.0,0.0,0.0,80.0,0.0,20.0,50.0,50.0,50.0,0
2023-02-17,0.0,30.0,0.0,0.0,0.0,80.0,0.0,20.0,50.0,50.0,50.0,0
2023-02-18,0.0,30.0,0.0,0.0,0.0,80.0,0.0,20.0,50.0,50.0,50.0,0
2023-02-19,0.0,30.0,0.0,0.0,0.0,80.0,0.0,20.0,50.0,50.0,50.0,0
2023-02-20,0.0,30.0,0.0,0.0,0.0,80.0,0.0,20.0,50.0,50.0,50.0,0
2023-02-21,0.0,30.0,0.0,0.0,0.0,80.0,0.0,20.0,50.0,50.0,50.0,0
2023-02-22,20.0,60.0,50.0,80.0,60.0,40.0,70.0,30.0,50.0,0.0,100.0,1
2023-02-23,20.0,60.0,50.0,80.0,60.0,40.0,70.0,30.0,50.0,0.0,100.0,0
2023-02-24,70.0,60.0,50.0,90.0,60.0,30.0,70.0,20.0,0.0,100.0,100.0,1
2023-02-25,70.0,60.0,50.0,90.0,60.0,30.0,70.0,20.0,0.0,100.0,100.0,0
2023-02-26,70.0,60.0,50.0,90.0,60.0,30.0,70.0,20.0,0.0,100.0,100.0,0
2023-02-27,50.0,40.0,50.0,90.0,50.0,30.0,60.0,20.0,50.0,100.0,100.0,1
2023-02-28,50.0,40.0,50.0,90.0,50.0,30.0,60.0,20.0,50.0,100.0,100.0,0
2023-03-01,50.0,40.0,50.0,90.0,50.0,30.0,60.0,20.0,50.0,100.0,100.0,0
2023-03-02,70.0,70.0,50.0,90.0,60.0,20.0,80.0,10.0,0.0,100.0,100.0,1
2023-03-03,0.0,20.0,0.0,0.0,0.0,90.0,0.0,0.0,50.0,50.0,50.0,1
2023-03-04,0.0,20.0,0.0,0.0,0.0,90.0,0.0,0.0,50.0,50.0,50.0,0
2023-03-05,0.0,20.0,0.0,0.0,0.0,90.0,0.0,0.0,50.0,50.0,50.0,0
2023-03-06,0.0,20.0,0.0,0.0,0.0,90.0,0.0,0.0,50.0,50.0,50.0,0
2023-03-07,75.0,40.0,60.0,90.0,60.0,30.0,70.0,10.0,0.0,100.0,100.0,1
2023-03-08,75.0,40.0,60.0,90.0,60.0,30.0,70.0,10.0,0.0,100.0,100.0,0
2023-03-09,0.0,70.0,50.0,0.0,0.0,80.0,0.0,30.0,50.0,50.0,50.0,1
2023-03-10,0.0,70.0,50.0,0.0,0.0,80.0,0.0,30.0,50.0,50.0,50.0,0
2023-03-11,0.0,70.0,50.0,0.0,0.0,80.0,0.0,30.0,50.0,50.0,50.0,0
2023-03-12,0.0,70.0,50.0,0.0,0.0,80.0,0.0,30.0,50.0,50.0,50.0,0
2023-03-13,0.0,70.0,50.0,0.0,0.0,80.0,0.0,30.0,50.0,50.0,50.0,0
2023-03-14,0.0,40.0,20.0,10.0,30.0,80.0,0.0,0.0,50.0,50.0,50.0,1
2023-03-15,0.0,40.0,20.0,10.0,30.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2023-03-16,0.0,40.0,20.0,10.0,30.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2023-03-17,0.0,40.0,20.0,10.0,30.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2023-03-18,0.0,40.0,20.0,10.0,30.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2023-03-19,0.0,40.0,20.0,10.0,30.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2023-03-20,0.0,40.0,20.0,10.0,30.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2023-03-21,0.0,40.0,20.0,10.0,30.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2023-03-22,0.0,40.0,20.0,10.0,30.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2023-03-23,0.0,40.0,20.0,10.0,30.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2023-03-24,0.0,40.0,20.0,10.0,30.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2023-03-25,0.0,40.0,20.0,10.0,30.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2023-03-26,0.0,40.0,20.0,10.0,30.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2023-03-27,60.0,70.0,50.0,80.0,50.0,40.0,60.0,10.0,0.0,100.0,100.0,1
2023-03-28,60.0,70.0,50.0,80.0,50.0,40.0,60.0,10.0,0.0,100.0,100.0,0
2023-03-29,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1
2023-03-30,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2023-03-31,40.0,70.0,50.0,85.0,55.0,40.0,60.0,15.0,50.0,100.0,100.0,2
2023-04-01,40.0,70.0,50.0,85.0,55.0,40.0,60.0,15.0,50.0,100.0,100.0,0
2023-04-02,40.0,70.0,50.0,85.0,55.0,40.0,60.0,15.0,50.0,100.0,100.0,0
2023-04-03,40.0,70.0,50.0,85.0,55.0,40.0,60.0,15.0,50.0,100.0,100.0,0
2023-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1
2023-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2023-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2023-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2023-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2023-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2023-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2023-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2023-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2023-04-14,30.0,70.0,25.0,45.0,55.0,80.0,30.0,5.0,25.0,75.0,75.0,2
2023-04-15,30.0,70.0,25.0,45.0,55.0,80.0,30.0,5.0,25.0,75.0,75.0,0
2023-04-16,30.0,70.0,25.0,45.0,55.0,80.0,30.0,5.0,25.0,75.0,75.0,0
2023-04-17,30.0,70.0,25.0,45.0,55.0,80.0,30.0,5.0,25.0,75.0,75.0,0
2023-04-18,0.0,70.0,20.0,0.0,30.0,70.0,0.0,50.0,50.0,50.0,50.0,1
2023-04-19,70.0,40.0,60.0,90.0,70.0,50.0,60.0,20.0,0.0,100.0,100.0,1
2023-04-20,15.0,50.0,10.0,35.0,20.0,25.0,30.0,0.0,50.0,75.0,75.0,2
2023-04-21,50.0,60.0,50.0,90.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,1
2023-04-22,50.0,60.0,50.0,90.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2023-04-23,50.0,60.0,50.0,90.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2023-04-24,50.0,60.0,50.0,90.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2023-04-25,50.0,60.0,50.0,90.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2023-04-26,50.0,60.0,50.0,90.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2023-04-27,50.0,60.0,50.0,90.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2023-04-28,50.0,60.0,50.0,90.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2023-04-29,50.0,60.0,50.0,90.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2023-04-30,50.0,60.0,50.0,90.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2023-05-01,50.0,60.0,50.0,90.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2023-05-02,50.0,60.0,50.0,90.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2023-05-03,50.0,60.0,50.0,90.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2023-05-04,50.0,60.0,50.0,90.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2023-05-05,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1
2023-05-06,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2023-05-07,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2023-05-08,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2023-05-09,60.0,40.0,50.0,90.0,70.0,50.0,80.0,10.0,0.0,100.0,100.0,1
2023-05-10,60.0,40.0,50.0,90.0,70.0,50.0,80.0,10.0,0.0,100.0,100.0,0
2023-05-11,0.0,30.0,0.0,0.0,0.0,80.0,0.0,0.0,50.0,50.0,50.0,1
2023-05-12,45.0,70.0,50.0,80.0,55.0,60.0,50.0,15.0,25.0,100.0,100.0,2
2023-05-13,45.0,70.0,50.0,80.0,55.0,60.0,50.0,15.0,25.0,100.0,100.0,0
2023-05-14,45.0,70.0,50.0,80.0,55.0,60.0,50.0,15.0,25.0,100.0,100.0,0
2023-05-15,45.0,70.0,50.0,80.0,55.0,60.0,50.0,15.0,25.0,100.0,100.0,0
2023-05-16,45.0,70.0,50.0,80.0,55.0,60.0,50.0,15.0,25.0,100.0,100.0,0
2023-05-17,45.0,70.0,50.0,80.0,55.0,60.0,50.0,15.0,25.0,100.0,100.0,0
2023-05-18,20.0,70.0,50.0,80.0,70.0,60.0,50.0,10.0,50.0,100.0,50.0,1
2023-05-19,0.0,60.0,25.0,5.0,30.0,45.0,0.0,10.0,50.0,50.0,50.0,2
2023-05-20,0.0,60.0,25.0,5.0,30.0,45.0,0.0,10.0,50.0,50.0,50.0,0
2023-05-21,0.0,60.0,25.0,5.0,30.0,45.0,0.0,10.0,50.0,50.0,50.0,0
2023-05-22,0.0,60.0,25.0,5.0,30.0,45.0,0.0,10.0,50.0,50.0,50.0,0
2023-05-23,0.0,60.0,25.0,5.0,30.0,45.0,0.0,10.0,50.0,50.0,50.0,0
2023-05-24,50.0,70.0,50.0,90.0,70.0,60.0,80.0,10.0,0.0,100.0,100.0,1
2023-05-25,50.0,70.0,50.0,90.0,70.0,60.0,80.0,10.0,0.0,100.0,100.0,0
2023-05-26,50.0,70.0,50.0,90.0,70.0,60.0,80.0,10.0,0.0,100.0,100.0,0
2023-05-27,50.0,70.0,50.0,90.0,70.0,60.0,80.0,10.0,0.0,100.0,100.0,0
2023-05-28,50.0,70.0,50.0,90.0,70.0,60.0,80.0,10.0,0.0,100.0,100.0,0
2023-05-29,50.0,70.0,50.0,90.0,70.0,60.0,80.0,10.0,0.0,100.0,100.0,0
2023-05-30,50.0,70.0,50.0,90.0,70.0,60.0,80.0,10.0,0.0,100.0,100.0,0
2023-05-31,20.0,60.0,50.0,65.0,45.0,55.0,40.0,10.0,50.0,0.0,100.0,2
2023-06-01,20.0,60.0,50.0,65.0,45.0,55.0,40.0,10.0,50.0,0.0,100.0,0
2023-06-02,20.0,60.0,50.0,65.0,45.0,55.0,40.0,10.0,50.0,0.0,100.0,0
2023-06-03,20.0,60.0,50.0,65.0,45.0,55.0,40.0,10.0,50.0,0.0,100.0,0
2023-06-04,20.0,60.0,50.0,65.0,45.0,55.0,40.0,10.0,50.0,0.0,100.0,0
2023-06-05,20.0,60.0,50.0,65.0,45.0,55.0,40.0,10.0,50.0,0.0,100.0,0
2023-06-06,20.0,60.0,50.0,65.0,45.0,55.0,40.0,10.0,50.0,0.0,100.0,0
2023-06-07,20.0,60.0,50.0,65.0,45.0,55.0,40.0,10.0,50.0,0.0,100.0,0
2023-06-08,20.0,60.0,50.0,65.0,45.0,55.0,40.0,10.0,50.0,0.0,100.0,0
2023-06-09,20.0,60.0,50.0,65.0,45.0,55.0,40.0,10.0,50.0,0.0,100.0,0
2023-06-10,20.0,60.0,50.0,65.0,45.0,55.0,40.0,10.0,50.0,0.0,100.0,0
2023-06-11,20.0,60.0,50.0,65.0,45.0,55.0,40.0,10.0,50.0,0.0,100.0,0
2023-06-12,20.0,60.0,50.0,65.0,45.0,55.0,40.0,10.0,50.0,0.0,100.0,0
2023-06-13,20.0,60.0,50.0,65.0,45.0,55.0,40.0,10.0,50.0,0.0,100.0,0
2023-06-14,20.0,60.0,50.0,65.0,45.0,55.0,40.0,10.0,50.0,0.0,100.0,0
2023-06-15,20.0,60.0,50.0,65.0,45.0,55.0,40.0,10.0,50.0,0.0,100.0,0
2023-06-16,50.0,40.0,50.0,80.0,40.0,70.0,30.0,10.0,0.0,100.0,100.0,1
